UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Rio de Janeiro,Feminino,42,Preta,12,1500,1.6755212730000002
Rio de Janeiro,Feminino,66,Branca,16,4500,1.554055024
Rio de Janeiro,Masculino,55,Branca,16,4000,1.73559648
Rio de Janeiro,Masculino,42,Branca,16,6000,1.721280237
Rio de Janeiro,Feminino,52,Branca,16,8000,1.484229192
Rio de Janeiro,Masculino,63,Branca,16,5400,1.574394256
Rio de Janeiro,Masculino,35,Branca,16,3500,1.716592782
Rio de Janeiro,Masculino,33,Branca,16,6000,1.689194927
Rio de Janeiro,Masculino,50,Parda,16,1600,1.808940765
Rio de Janeiro,Feminino,42,Branca,16,6000,1.576361994
Rio de Janeiro,Feminino,45,Branca,16,3500,1.800183316
Rio de Janeiro,Masculino,42,Branca,12,2300,1.684784825
Rio de Janeiro,Feminino,24,Branca,16,4000,1.7537070769999998
Rio de Janeiro,Masculino,56,Branca,16,10000,1.857905238
Rio de Janeiro,Feminino,39,Branca,16,4100,1.679228731
Rio de Janeiro,Feminino,35,Branca,16,4000,1.742517413
Rio de Janeiro,Masculino,76,Branca,5,4500,1.722819935
Rio de Janeiro,Feminino,36,Branca,16,7000,1.732099375
Rio de Janeiro,Masculino,41,Branca,16,4000,1.6721550680000001
Rio de Janeiro,Masculino,39,Branca,16,2300,1.679987278
Rio de Janeiro,Feminino,23,Branca,16,2000,1.711456079
Rio de Janeiro,Feminino,30,Branca,13,3000,1.815050101
Rio de Janeiro,Masculino,56,Branca,16,3900,1.799916705
Rio de Janeiro,Masculino,41,Branca,1,1100,1.63101218
Rio de Janeiro,Feminino,51,Branca,12,3500,1.788609695
Rio de Janeiro,Feminino,40,Branca,16,15000,1.7360463130000001
Rio de Janeiro,Feminino,53,Branca,17,788,1.643090006
Rio de Janeiro,Feminino,28,Parda,12,910,1.7545793490000001
Rio de Janeiro,Feminino,35,Branca,12,900,1.679221083
Rio de Janeiro,Masculino,70,Parda,4,300,1.682396865
Rio de Janeiro,Feminino,36,Parda,12,800,1.7154546119999998
Rio de Janeiro,Masculino,26,Branca,13,1300,1.674610739
Rio de Janeiro,Masculino,55,Preta,8,1500,1.7549809719999998
Rio de Janeiro,Masculino,50,Parda,12,2100,1.676894229
Rio de Janeiro,Feminino,17,Preta,13,550,1.6909436580000001
Rio de Janeiro,Masculino,37,Branca,9,5000,1.743806485
Rio de Janeiro,Masculino,56,Branca,16,15000,1.814317745
Rio de Janeiro,Masculino,64,Branca,16,5000,1.821103889
Rio de Janeiro,Feminino,38,Branca,16,15500,1.628462976
Rio de Janeiro,Masculino,52,Branca,16,9500,1.7083269319999999
Rio de Janeiro,Masculino,33,Branca,16,9000,1.7061862780000001
Rio de Janeiro,Feminino,49,Branca,16,7000,1.7165598690000001
Rio de Janeiro,Feminino,64,Branca,16,3000,1.754419195
Rio de Janeiro,Masculino,33,Branca,16,7300,1.6848403330000001
Rio de Janeiro,Masculino,52,Branca,16,4000,1.729942279
Rio de Janeiro,Feminino,66,Parda,1,6000,1.6135348330000001
Rio de Janeiro,Masculino,48,Branca,16,3500,1.593563165
Rio de Janeiro,Masculino,33,Branca,16,6000,1.72210292
Rio de Janeiro,Feminino,37,Branca,16,10000,1.7318227819999998
Rio de Janeiro,Masculino,35,Branca,16,2000,1.6199857069999999
Rio de Janeiro,Feminino,55,Branca,16,7800,1.630288072
Rio de Janeiro,Masculino,36,Parda,16,8000,1.6920640669999998
Rio de Janeiro,Feminino,63,Branca,16,4000,1.60821518
Rio de Janeiro,Masculino,58,Branca,16,7700,1.6379534409999998
Rio de Janeiro,Masculino,28,Preta,16,4500,1.798332777
Rio de Janeiro,Feminino,60,Branca,16,4000,1.7116273530000001
Rio de Janeiro,Feminino,66,Branca,16,600,1.682292441
Rio de Janeiro,Masculino,32,Branca,16,9000,1.680177719
Rio de Janeiro,Feminino,58,Branca,16,6500,1.719959838
Rio de Janeiro,Masculino,34,Branca,16,15761,1.6222359480000001
Rio de Janeiro,Feminino,34,Branca,16,5500,1.711454522
Rio de Janeiro,Masculino,55,Branca,16,10000,1.695155767
Rio de Janeiro,Masculino,60,Parda,16,2200,1.7352608840000001
Rio de Janeiro,Feminino,34,Parda,16,9000,1.666677076
Rio de Janeiro,Masculino,30,Branca,16,9000,1.7396576259999998
Rio de Janeiro,Feminino,56,Branca,12,1200,1.806664315
Rio de Janeiro,Feminino,55,Branca,16,5800,1.688412222
Rio de Janeiro,Feminino,66,Branca,16,8000,1.824516455
Rio de Janeiro,Feminino,54,Branca,16,7000,1.707986321
Rio de Janeiro,Feminino,46,Parda,16,4500,1.626580195
Rio de Janeiro,Masculino,31,Branca,16,8000,1.619998485
Rio de Janeiro,Feminino,44,Branca,16,3500,1.795990421
Rio de Janeiro,Feminino,51,Branca,9,1576,1.789434537
Rio de Janeiro,Feminino,71,Preta,5,1700,1.758781243
Rio de Janeiro,Masculino,57,Parda,16,1500,1.759165783
Rio de Janeiro,Feminino,71,Branca,9,1600,1.5979706930000002
Rio de Janeiro,Feminino,64,Parda,16,2400,1.64422767
Rio de Janeiro,Masculino,24,Branca,16,1500,1.7393317369999999
Rio de Janeiro,Feminino,81,Branca,13,1500,1.7871153130000001
Rio de Janeiro,Masculino,34,Branca,16,7800,1.661422589
Rio de Janeiro,Feminino,43,Branca,16,3800,1.7181957030000001
Rio de Janeiro,Feminino,71,Branca,1,2000,1.501560084
Rio de Janeiro,Masculino,24,Branca,15,1600,1.598671641
Rio de Janeiro,Feminino,55,Parda,5,1200,1.7643884859999999
Rio de Janeiro,Feminino,31,Parda,16,12000,1.6382799190000001
Rio de Janeiro,Masculino,36,Branca,16,4100,1.603087318
Rio de Janeiro,Feminino,44,Branca,16,16000,1.752728091
Rio de Janeiro,Masculino,27,Branca,16,7000,1.707263795
Rio de Janeiro,Masculino,58,Branca,16,20000,1.69280339
Rio de Janeiro,Masculino,42,Branca,16,21000,1.576872546
Rio de Janeiro,Masculino,65,Branca,16,10000,1.681080371
Rio de Janeiro,Feminino,52,Branca,16,7000,1.663160356
Rio de Janeiro,Masculino,66,Parda,12,2000,1.67577742
Rio de Janeiro,Masculino,49,Branca,16,14800,1.7315116999999998
Rio de Janeiro,Masculino,54,Branca,12,5000,1.752667624
Rio de Janeiro,Masculino,88,Branca,16,25000,1.7685292259999998
Rio de Janeiro,Masculino,36,Branca,16,6600,1.638538276
Rio de Janeiro,Feminino,66,Branca,9,800,1.5871651469999999
Rio de Janeiro,Feminino,47,Branca,16,10000,1.79878581
Rio de Janeiro,Masculino,31,Branca,16,10000,1.606326685
Rio de Janeiro,Feminino,67,Branca,3,1200,1.735265604
Rio de Janeiro,Masculino,51,Preta,12,1550,1.73037145
Rio de Janeiro,Masculino,20,Branca,12,1300,1.778277079
Rio de Janeiro,Feminino,53,Branca,16,10000,1.66045548
Rio de Janeiro,Masculino,53,Branca,16,6000,1.688696924
Rio de Janeiro,Masculino,62,Branca,16,13000,1.604955226
Rio de Janeiro,Feminino,40,Branca,16,7000,1.7020987930000002
Rio de Janeiro,Feminino,30,Branca,16,2200,1.692466145
Rio de Janeiro,Feminino,60,Branca,16,2500,1.8687762469999998
Rio de Janeiro,Masculino,55,Branca,16,15000,1.8355889509999999
Rio de Janeiro,Masculino,37,Branca,16,3500,1.7269200009999999
Rio de Janeiro,Masculino,35,Branca,16,9200,1.646034461
Rio de Janeiro,Feminino,59,Branca,16,5000,1.854415689
Rio de Janeiro,Masculino,31,Branca,16,6000,1.604906905
Rio de Janeiro,Feminino,57,Branca,16,5000,1.659880895
Rio de Janeiro,Masculino,45,Branca,16,10000,1.661213075
Rio de Janeiro,Feminino,33,Branca,16,6000,1.711808084
Rio de Janeiro,Feminino,47,Preta,12,3000,1.7877159980000001
Rio de Janeiro,Feminino,58,Preta,16,3000,1.8338070380000002
Rio de Janeiro,Feminino,62,Parda,16,1200,1.608588684
Rio de Janeiro,Feminino,27,Parda,16,2000,1.7529307090000001
Rio de Janeiro,Masculino,39,Parda,16,7000,1.664592335
Rio de Janeiro,Feminino,62,Branca,16,3500,1.6672818530000002
Rio de Janeiro,Masculino,30,Branca,16,2300,1.601396955
Rio de Janeiro,Masculino,48,Parda,16,2000,1.709351116
Rio de Janeiro,Masculino,28,Branca,15,4000,1.773143028
Rio de Janeiro,Masculino,52,Parda,16,30000,1.656027665
Rio de Janeiro,Masculino,29,Parda,12,600,1.6226829109999998
Rio de Janeiro,Masculino,57,Branca,16,15000,1.652749222
Rio de Janeiro,Masculino,48,Parda,16,10000,1.829718034
Rio de Janeiro,Feminino,53,Parda,12,2000,1.7924217269999998
Rio de Janeiro,Masculino,34,Branca,16,17000,1.7049041980000001
Rio de Janeiro,Masculino,61,Branca,16,7000,1.65815214
Rio de Janeiro,Masculino,46,Branca,16,6000,1.7968212419999998
Rio de Janeiro,Masculino,36,Branca,16,6000,1.6842047930000001
Rio de Janeiro,Feminino,48,Branca,16,1500,1.7097545790000002
Rio de Janeiro,Masculino,25,Branca,16,10000,1.7318916009999998
Rio de Janeiro,Masculino,34,Parda,16,13000,1.652582727
Rio de Janeiro,Feminino,37,Branca,16,3000,1.7376250469999999
Rio de Janeiro,Masculino,52,Branca,16,15000,1.519811095
Rio de Janeiro,Feminino,39,Branca,16,1500,1.635289929
Rio de Janeiro,Masculino,44,Branca,16,14900,1.743030277
Rio de Janeiro,Masculino,55,Branca,16,7000,1.668459215
Rio de Janeiro,Masculino,69,Branca,16,5000,1.687829675
Rio de Janeiro,Masculino,63,Branca,16,50000,1.7545166559999998
Rio de Janeiro,Masculino,60,Branca,16,5000,1.542873124
Rio de Janeiro,Feminino,35,Branca,16,6000,1.791827373
Rio de Janeiro,Masculino,31,Branca,16,19000,1.77692026
Rio de Janeiro,Masculino,52,Branca,16,20000,1.719350874
Rio de Janeiro,Feminino,34,Branca,16,8200,1.7262699469999998
Rio de Janeiro,Feminino,36,Branca,16,7000,1.6969453840000002
Rio de Janeiro,Masculino,42,Branca,16,7000,1.74225824
Rio de Janeiro,Feminino,54,Amarela,16,3000,1.64460074
Rio de Janeiro,Masculino,48,Branca,16,5000,1.6664403719999998
Rio de Janeiro,Masculino,44,Branca,16,15000,1.664801832
Rio de Janeiro,Feminino,60,Parda,15,6000,1.554657409
Rio de Janeiro,Feminino,46,Branca,12,1200,1.782103988
Rio de Janeiro,Masculino,41,Branca,16,12000,1.799905105
Rio de Janeiro,Feminino,27,Branca,16,1500,1.799861846
Rio de Janeiro,Masculino,69,Branca,16,40000,1.6348739330000002
Rio de Janeiro,Masculino,31,Branca,16,8000,1.7295099840000001
Rio de Janeiro,Feminino,41,Branca,16,10000,1.722085823
Rio de Janeiro,Masculino,77,Branca,16,5000,1.61360705
Rio de Janeiro,Masculino,40,Preta,9,7000,1.7181098240000001
Rio de Janeiro,Masculino,45,Branca,16,30000,1.567121807
Rio de Janeiro,Masculino,53,Branca,16,6000,1.649887052
Rio de Janeiro,Feminino,69,Branca,16,6000,1.828454216
Rio de Janeiro,Feminino,29,Branca,16,10000,1.754653958
Rio de Janeiro,Masculino,48,Parda,16,25000,1.718779254
Rio de Janeiro,Masculino,45,Preta,16,6000,1.784879415
Rio de Janeiro,Feminino,36,Branca,16,10000,1.6634158780000001
Rio de Janeiro,Masculino,44,Branca,15,5500,1.906461505
Rio de Janeiro,Masculino,53,Branca,16,12000,1.611485291
Rio de Janeiro,Masculino,27,Branca,16,6000,1.6470087169999998
Rio de Janeiro,Feminino,30,Branca,16,6000,1.682986537
Rio de Janeiro,Masculino,38,Branca,16,8000,1.8293732569999999
Rio de Janeiro,Feminino,29,Branca,16,5000,1.662188403
Rio de Janeiro,Feminino,38,Branca,16,5000,1.7042533309999999
Rio de Janeiro,Feminino,51,Branca,16,20000,1.8414463159999999
Rio de Janeiro,Masculino,53,Branca,5,1900,1.745831048
Rio de Janeiro,Masculino,59,Branca,16,35000,1.634914935
Rio de Janeiro,Feminino,43,Branca,16,0,1.697048748
Rio de Janeiro,Masculino,41,Branca,3,1800,1.747646979
Rio de Janeiro,Masculino,72,Branca,16,20000,1.793852047
Rio de Janeiro,Masculino,73,Branca,5,50000,1.651894416
Rio de Janeiro,Feminino,65,Branca,12,100000,1.7734110330000001
Rio de Janeiro,Masculino,58,Branca,16,8000,1.807288416
Rio de Janeiro,Masculino,75,Branca,16,80000,1.705355085
Rio de Janeiro,Masculino,27,Parda,12,1300,1.6419098619999999
Rio de Janeiro,Masculino,82,Branca,16,0,1.662401679
Rio de Janeiro,Masculino,43,Branca,9,1430,1.745364084
Rio de Janeiro,Feminino,58,Branca,16,11000,1.612654835
Rio de Janeiro,Feminino,55,Branca,16,3200,1.7347925530000001
Rio de Janeiro,Masculino,62,Parda,6,800,1.7265764540000001
Rio de Janeiro,Masculino,42,Branca,16,7000,1.715641994
Rio de Janeiro,Masculino,63,Branca,16,8000,1.6417855430000001
Rio de Janeiro,Masculino,62,Branca,5,2080,1.675987949
Rio de Janeiro,Masculino,50,Branca,16,7000,1.732122341
Rio de Janeiro,Masculino,62,Branca,13,3500,1.4796318000000002
Rio de Janeiro,Masculino,79,Branca,16,200000,1.68110476
Rio de Janeiro,Feminino,53,Indígena,13,120000,1.661979132
Rio de Janeiro,Feminino,45,Branca,12,3000,1.526668252
Rio de Janeiro,Feminino,36,Branca,16,15000,1.610570824
Rio de Janeiro,Masculino,55,Branca,16,33000,1.677491403
Rio de Janeiro,Feminino,33,Branca,16,10000,1.695468124
Rio de Janeiro,Masculino,44,Branca,16,20000,1.7596231930000001
Rio de Janeiro,Masculino,56,Branca,16,18000,1.732960843
Rio de Janeiro,Masculino,47,Branca,16,35000,1.67977993
Rio de Janeiro,Feminino,47,Branca,16,30000,1.627157526
Rio de Janeiro,Masculino,31,Branca,16,20000,1.730430174
Rio de Janeiro,Masculino,61,Branca,16,40000,1.684682106
Rio de Janeiro,Feminino,40,Branca,16,60000,1.752242712
Rio de Janeiro,Masculino,42,Branca,16,15000,1.6825814730000002
Rio de Janeiro,Masculino,68,Branca,16,15000,1.737002255
Rio de Janeiro,Masculino,36,Branca,16,14000,1.8659862369999998
Rio de Janeiro,Masculino,55,Branca,16,10000,1.737019139
Rio de Janeiro,Masculino,46,Branca,16,18000,1.602709973
Rio de Janeiro,Feminino,37,Branca,16,6000,1.5991585480000001
Rio de Janeiro,Feminino,44,Branca,16,5000,1.6662694830000002
Rio de Janeiro,Masculino,53,Branca,16,10000,1.74417504
Rio de Janeiro,Masculino,45,Branca,16,18000,1.7256016319999998
Rio de Janeiro,Masculino,57,Branca,16,2000,1.831138802
Rio de Janeiro,Feminino,55,Branca,15,0,1.553749685
Rio de Janeiro,Masculino,71,Branca,16,10000,1.749848701
Rio de Janeiro,Masculino,51,Branca,16,22000,1.678333421
Rio de Janeiro,Masculino,60,Branca,16,12000,1.726123338
Rio de Janeiro,Feminino,55,Branca,16,4200,1.75396071
Rio de Janeiro,Feminino,55,Branca,16,10000,1.624636072
Rio de Janeiro,Masculino,55,Branca,16,25000,1.8234332880000002
Rio de Janeiro,Masculino,57,Branca,16,20000,1.698880406
Rio de Janeiro,Feminino,36,Preta,12,1100,1.7001177509999998
Rio de Janeiro,Masculino,25,Branca,16,12000,1.88132755
Rio de Janeiro,Feminino,62,Branca,16,10000,1.807298689
Rio de Janeiro,Feminino,50,Branca,1,1000,1.589826542
Rio de Janeiro,Masculino,56,Branca,16,25000,1.584721071
Rio de Janeiro,Feminino,48,Branca,16,13000,1.715743431
Rio de Janeiro,Masculino,55,Branca,16,6800,1.6405684130000002
Rio de Janeiro,Feminino,32,Parda,12,1400,1.722272451
Rio de Janeiro,Masculino,64,Parda,7,2000,1.733626475
Rio de Janeiro,Masculino,48,Branca,12,2000,1.72984171
Rio de Janeiro,Masculino,36,Parda,16,2000,1.728786872
Rio de Janeiro,Feminino,60,Parda,12,800,1.6979045640000001
Rio de Janeiro,Masculino,46,Branca,11,3940,1.607210653
Rio de Janeiro,Masculino,44,Parda,6,2000,1.680067108
Rio de Janeiro,Feminino,64,Parda,13,1500,1.637563424
Rio de Janeiro,Masculino,50,Parda,13,4000,1.576514864
Rio de Janeiro,Masculino,32,Parda,1,5000,1.709055064
Rio de Janeiro,Masculino,65,Parda,12,4000,1.6111604030000002
Rio de Janeiro,Feminino,52,Branca,13,2300,1.6425689819999998
Rio de Janeiro,Masculino,44,Branca,16,5000,1.737500155
Rio de Janeiro,Masculino,35,Branca,12,1500,1.6566392559999998
Rio de Janeiro,Masculino,26,Branca,12,2000,1.750871725
Rio de Janeiro,Masculino,52,Parda,1,4000,1.810671339
Rio de Janeiro,Masculino,38,Branca,9,4000,1.6396031569999998
Rio de Janeiro,Feminino,44,Branca,16,4200,1.736760378
Rio de Janeiro,Feminino,60,Branca,16,1200,1.69876367
Rio de Janeiro,Masculino,52,Branca,12,3500,1.6220229069999998
Rio de Janeiro,Masculino,35,Parda,14,3500,1.81213272
Rio de Janeiro,Masculino,37,Parda,3,1400,1.762578864
Rio de Janeiro,Masculino,43,Branca,9,1200,1.67623891
Rio de Janeiro,Masculino,39,Parda,16,2800,1.862607854
Rio de Janeiro,Feminino,51,Parda,13,2000,1.790916034
Rio de Janeiro,Masculino,34,Branca,15,12000,1.6730051080000001
Rio de Janeiro,Feminino,54,Branca,16,3900,1.671604298
Rio de Janeiro,Masculino,40,Parda,14,5200,1.733693919
Rio de Janeiro,Masculino,36,Parda,16,5700,1.64756036
Rio de Janeiro,Feminino,38,Branca,16,4000,1.668164679
Rio de Janeiro,Masculino,50,Parda,12,4000,1.757220269
Rio de Janeiro,Masculino,51,Branca,16,2200,1.74876409
Rio de Janeiro,Feminino,56,Branca,16,4000,1.736177446
Rio de Janeiro,Masculino,51,Parda,16,7000,1.687844973
Rio de Janeiro,Feminino,43,Branca,16,3000,1.6558844719999999
Rio de Janeiro,Feminino,53,Branca,16,4000,1.7399963269999998
Rio de Janeiro,Feminino,36,Branca,16,5000,1.760130045
Rio de Janeiro,Feminino,31,Branca,16,3000,1.714164986
Rio de Janeiro,Feminino,31,Branca,16,1300,1.696163452
Rio de Janeiro,Feminino,37,Branca,16,5000,1.7899270569999999
Rio de Janeiro,Feminino,49,Parda,16,5800,1.7611517630000002
Rio de Janeiro,Masculino,40,Branca,16,6000,1.667980381
Rio de Janeiro,Masculino,25,Branca,16,3000,1.70663089
Rio de Janeiro,Masculino,60,Branca,16,9000,1.597344336
Rio de Janeiro,Masculino,65,Preta,16,1200,1.721162785
Rio de Janeiro,Feminino,51,Branca,16,10000,1.7585481719999998
Rio de Janeiro,Masculino,57,Branca,12,2000,1.738304581
Rio de Janeiro,Masculino,67,Preta,13,7000,1.668762431
Rio de Janeiro,Feminino,57,Branca,16,4000,1.613224051
Rio de Janeiro,Feminino,35,Branca,16,3100,1.7142495119999999
Rio de Janeiro,Feminino,29,Parda,16,5000,1.649773471
Rio de Janeiro,Masculino,32,Branca,16,5000,1.7534520230000001
Rio de Janeiro,Feminino,27,Branca,16,5000,1.814203559
Rio de Janeiro,Masculino,57,Branca,12,1000,1.7437526490000002
Rio de Janeiro,Feminino,32,Branca,16,3500,1.758566057
Rio de Janeiro,Masculino,58,Branca,16,2500,1.6624814940000001
Rio de Janeiro,Masculino,25,Branca,16,4500,1.7367120280000001
Rio de Janeiro,Masculino,52,Branca,9,4800,1.683241386
Rio de Janeiro,Feminino,60,Branca,13,2500,1.669858431
Rio de Janeiro,Masculino,33,Branca,13,4000,1.6136868480000002
Rio de Janeiro,Feminino,40,Branca,16,4000,1.75891388
Rio de Janeiro,Masculino,26,Branca,16,12000,1.6614256980000002
Rio de Janeiro,Masculino,57,Branca,16,6900,1.673992296
Rio de Janeiro,Feminino,43,Branca,15,2800,1.811049203
Rio de Janeiro,Feminino,51,Branca,16,4200,1.6786849819999998
Rio de Janeiro,Feminino,44,Preta,16,3000,1.6434286669999998
Rio de Janeiro,Masculino,60,Parda,13,2000,1.6194881380000001
Rio de Janeiro,Masculino,59,Branca,16,5000,1.5348443530000002
Rio de Janeiro,Masculino,29,Branca,14,6500,1.778133728
Rio de Janeiro,Masculino,31,Branca,16,7500,1.626881337
Rio de Janeiro,Feminino,55,Branca,16,1000,1.855418157
Rio de Janeiro,Masculino,55,Branca,13,2650,1.746260624
Rio de Janeiro,Feminino,38,Branca,16,2000,1.772392149
Rio de Janeiro,Feminino,53,Branca,16,4500,1.7561660959999998
Rio de Janeiro,Feminino,57,Branca,16,2000,1.682803649
Rio de Janeiro,Masculino,68,Branca,16,5500,1.694207456
Rio de Janeiro,Masculino,43,Branca,13,2600,1.7350174999999999
Rio de Janeiro,Masculino,41,Branca,16,5900,1.7308013119999999
Rio de Janeiro,Masculino,35,Branca,16,2000,1.8089033840000002
Rio de Janeiro,Feminino,31,Parda,16,5400,1.6401863859999999
Rio de Janeiro,Feminino,54,Branca,13,2000,1.7136810919999999
Rio de Janeiro,Feminino,54,Preta,12,2400,1.8402403930000002
Rio de Janeiro,Masculino,55,Parda,16,1800,1.635025119
Rio de Janeiro,Feminino,43,Parda,12,900,1.6756958780000002
Rio de Janeiro,Masculino,40,Branca,1,1600,1.781232145
Rio de Janeiro,Masculino,26,Branca,12,900,1.67211008
Rio de Janeiro,Feminino,23,Preta,12,1340,1.693452035
Rio de Janeiro,Masculino,49,Preta,1,2000,1.648429114
Rio de Janeiro,Feminino,48,Preta,16,2000,1.725524611
Rio de Janeiro,Masculino,40,Branca,16,10000,1.4663914169999999
Rio de Janeiro,Masculino,35,Branca,12,6000,1.6946605959999999
Rio de Janeiro,Masculino,64,Branca,16,15000,1.63731331
Rio de Janeiro,Masculino,37,Branca,16,6000,1.5589624340000001
Rio de Janeiro,Masculino,49,Branca,12,2000,1.757955334
Rio de Janeiro,Feminino,53,Branca,12,1300,1.7435720940000001
Rio de Janeiro,Masculino,63,Branca,16,15000,1.681784569
Rio de Janeiro,Feminino,64,Branca,16,395,1.7320138440000001
Rio de Janeiro,Masculino,43,Branca,16,1500,1.762470505
Rio de Janeiro,Masculino,53,Parda,2,1060,1.713098505
Rio de Janeiro,Feminino,41,Branca,16,6500,1.753576335
Rio de Janeiro,Masculino,69,Branca,12,1300,1.783720002
Rio de Janeiro,Masculino,46,Parda,4,1800,1.616323798
Rio de Janeiro,Masculino,35,Branca,16,7200,1.5639915469999999
Rio de Janeiro,Masculino,64,Branca,16,8000,1.743146958
Rio de Janeiro,Feminino,69,Branca,9,1000,1.764799222
Rio de Janeiro,Feminino,46,Branca,12,3200,1.632043836
Rio de Janeiro,Feminino,35,Branca,16,3500,1.58747193
Rio de Janeiro,Feminino,39,Preta,12,2800,1.689497625
Rio de Janeiro,Feminino,32,Branca,16,4500,1.88616579
Rio de Janeiro,Feminino,77,Preta,5,1600,1.7442046619999998
Rio de Janeiro,Feminino,55,Branca,16,3800,1.615935726
Rio de Janeiro,Masculino,39,Branca,16,5300,1.5090320080000001
Rio de Janeiro,Feminino,29,Parda,11,1200,1.712745234
Rio de Janeiro,Masculino,77,Branca,12,7000,1.6688969480000002
Rio de Janeiro,Masculino,56,Preta,6,1600,1.624485021
Rio de Janeiro,Feminino,29,Parda,9,1200,1.624522061
Rio de Janeiro,Masculino,30,Branca,16,4000,1.7848488409999999
Rio de Janeiro,Feminino,41,Branca,16,9600,1.719444356
Rio de Janeiro,Masculino,56,Branca,16,10000,1.6700291880000002
Rio de Janeiro,Feminino,39,Branca,16,9000,1.615509366
Rio de Janeiro,Masculino,56,Branca,16,14000,1.7419308519999999
Rio de Janeiro,Feminino,34,Branca,16,7000,1.810646344
Rio de Janeiro,Feminino,37,Branca,16,3500,1.5828860319999998
Rio de Janeiro,Masculino,40,Branca,16,4200,1.8016028919999998
Rio de Janeiro,Feminino,56,Branca,8,1100,1.736917175
Rio de Janeiro,Masculino,61,Branca,16,10000,1.817699306
Rio de Janeiro,Masculino,59,Branca,12,3500,1.759164266
Rio de Janeiro,Masculino,68,Branca,16,9000,1.760464606
Rio de Janeiro,Feminino,34,Parda,13,2200,1.72892986
Rio de Janeiro,Masculino,38,Branca,16,5500,1.723741287
Rio de Janeiro,Feminino,53,Parda,16,4000,1.7120090140000002
Rio de Janeiro,Masculino,46,Branca,16,8000,1.842168351
Rio de Janeiro,Masculino,45,Branca,12,6000,1.684373974
Rio de Janeiro,Masculino,54,Branca,12,2000,1.6794322380000002
Rio de Janeiro,Masculino,47,Branca,16,10000,1.657480546
Rio de Janeiro,Masculino,24,Branca,12,1400,1.61007683
Rio de Janeiro,Feminino,52,Preta,12,1700,1.783679994
Rio de Janeiro,Feminino,55,Branca,14,3300,1.650064065
Rio de Janeiro,Masculino,60,Branca,16,8500,1.605942907
